A father and son have a combined age of 43. The father is 25 years older than the son. How old is the son?,7,14,9,11,C) 9,Let the son's age be x; father is x+25. So x + (x+25) = 43 → 2x = 18 → x = 9.,Puzzles,Logic Puzzles
"Find the next number in the series: 104, 34, 104, 34, 104, ?",38,34,33,31,B) 34,"The series alternates between 104 and 34. Since the last number is 104, the next number = 34.",Puzzles,Pattern Puzzles
"Find the next number in the series: 11, 33, 99, 297, ?",836,891,703,611,B) 891,"Each term is multiplied by 3, so the next term is 297 × 3 = 891.",Puzzles,Sequence Puzzles
"A person walks 9 km north, then 11 km south. How far is he from the starting point?",20 km,11 km,9 km,2 km,D) 2 km,"Walking in opposite directions, the net distance is |9 - 11| = 2 km from the start.",Puzzles,Direction Puzzles
"A bus has 18 passengers. At the next stop, 14 get off and 20 get on. How many passengers are there now?",28,24,20,22,B) 24,"Starting with 18, subtract 14 who got off (4) and add 20 who got on, giving 24.",Puzzles,Logic Puzzles
"Find the next number in the series: 101, 193, 101, 193, 101, ?",188,198,193,189,C) 193,"The series alternates between 101 and 193. Since the last number is 101, the next number = 193.",Puzzles,Pattern Puzzles
"A person walks 16 km north, then 16 km south. How far is he from the starting point?",0 km,16 km,32 km,16 km,A) 0 km,"Walking in opposite directions, the net distance is |16 - 16| = 0 km from the start.",Puzzles,Direction Puzzles
"Find the next number in the series: 286, 288, 290, 292, 294, ?",295,296,292,297,B) 296,This is a series of consecutive even numbers. Next number = 294 + 2 = 296.,Puzzles,Pattern Puzzles
"Find the next number (differences increase by 1 each time): 8, 11, 15, 18, 22, ?",24,27,32,22,B) 27,"The differences are 3, 4, 3, 4, increasing by 1 each time. Next difference = 5, so next term = 22 + 5 = 27.",Puzzles,Pattern Puzzles
"Find the next number (differences increase by 1 each time): 5, 6, 7, 13, 16, ?",25,13,21,20,D) 20,"The differences are 1, 1, 6, 3, increasing by 1 each time. Next difference = 4, so next term = 16 + 4 = 20.",Puzzles,Pattern Puzzles
"Find the missing number in the series: 28, ?, 32, 34, 36.",30,28,29,31,A) 30,"The series increases by 2 each time, so the missing number = 28 + 2 = 30.",Puzzles,Number Puzzles
"Find the next number in the series: 45, 60, 75, 90, 105, ?",120,108,122,134,A) 120,"Each term increases by 15, so the next number is 105 + 15 = 120.",Puzzles,Sequence Puzzles
"Consider the following puzzle: brain teaser: a basket has 6 apples and 6 children each take one apple yet one remains, how?",The last child took the basket too,Short,A pride,Carrot,A) The last child took the basket too,"The last child took their apple along with the basket, leaving one apple still inside the basket they carried.",Puzzles,Brain Teasers
"Question: which odd item does not belong: Doctor, Teacher, Engineer, River?",A rubber band,River,A pride,Tokyo,B) River,"Doctor, Teacher, and Engineer are professions, while a River is a natural feature, making it the odd one out.",Puzzles,Odd One Out
"Find the missing number in the series: 28, 37, ?, 55, 64.",46,50,52,54,A) 46,"The series increases by 9 each time, so the missing number = 37 + 9 = 46.",Puzzles,Number Puzzles
A father and son have a combined age of 65. The father is 31 years older than the son. How old is the son?,19,17,15,12,B) 17,Let the son's age be x; father is x+31. So x + (x+31) = 65 → 2x = 34 → x = 17.,Puzzles,Logic Puzzles
"I am an odd number, take away one letter and I become even, what number am I?",A sponge,Thermometer,A needle,Seven,D) Seven,"'Seven' minus the letter 's' spells 'even', matching the riddle.",Puzzles,Word Puzzles
Question: match: the study of stars and planets is called what?,A stamp,Astronomy,A pride,A bottle,B) Astronomy,"The scientific study of stars, planets, and space is called astronomy.",Puzzles,Matching Puzzles
"Find the next number (differences increase by 1 each time): 12, 15, 21, 23, 25, ?",28,29,31,33,A) 28,"The differences are 3, 6, 2, 2, increasing by 1 each time. Next difference = 3, so next term = 25 + 3 = 28.",Puzzles,Pattern Puzzles
"A person walks 19 km north, then 10 km south. How far is he from the starting point?",10 km,29 km,9 km,19 km,C) 9 km,"Walking in opposite directions, the net distance is |19 - 10| = 9 km from the start.",Puzzles,Direction Puzzles
Question: what travels around the world but stays in one corner?,Thermometer,River,A stamp,Dolphin,C) A stamp,"A postage stamp travels around the world on letters, yet stays fixed in the corner of the envelope.",Puzzles,Riddles
what travels around the world but stays in one corner?,A needle,A cold,A bottle,A stamp,D) A stamp,"A postage stamp travels around the world on letters, yet stays fixed in the corner of the envelope.",Puzzles,Riddles
Is 987 a prime number?,Only if even,No,Yes,Cannot be determined,B) No,"987 has at least one other divisor, so it is not prime.",Puzzles,Number Puzzles
"Find the next number (differences increase by 1 each time): 13, 17, 23, 25, 29, ?",27,37,34,43,C) 34,"The differences are 4, 6, 2, 4, increasing by 1 each time. Next difference = 5, so next term = 29 + 5 = 34.",Puzzles,Pattern Puzzles
"A bus has 24 passengers. At the next stop, 11 get off and 1 get on. How many passengers are there now?",17,12,14,10,C) 14,"Starting with 24, subtract 11 who got off (13) and add 1 who got on, giving 14.",Puzzles,Logic Puzzles
"Find the missing number in the series: 7, 11, ?, 19, 23.",17,12,15,11,C) 15,"The series increases by 4 each time, so the missing number = 11 + 4 = 15.",Puzzles,Number Puzzles
"A bus has 17 passengers. At the next stop, 5 get off and 14 get on. How many passengers are there now?",26,24,25,23,A) 26,"Starting with 17, subtract 5 who got off (12) and add 14 who got on, giving 26.",Puzzles,Logic Puzzles
"Find the next number in the series: 93, 175, 93, 175, 93, ?",177,176,175,173,C) 175,"The series alternates between 93 and 175. Since the last number is 93, the next number = 175.",Puzzles,Pattern Puzzles
"Question: brain teaser: a room has 4 corners, one cat sits in each corner, how many cats total?",4,A comb,Thermometer,A towel,A) 4,"There are 4 corners, and one cat sits in each, so there are 4 cats total.",Puzzles,Brain Teasers
"Find the next number in the series: 464, 466, 468, 470, 472, ?",472,471,477,474,D) 474,This is a series of consecutive even numbers. Next number = 472 + 2 = 474.,Puzzles,Pattern Puzzles
"Question: which odd item does not belong: Doctor, Teacher, Engineer, River?",A clock,River,Chair,A glove,B) River,"Doctor, Teacher, and Engineer are professions, while a River is a natural feature, making it the odd one out.",Puzzles,Odd One Out
Question: what has keys but cannot open locks?,A bottle,Tokyo,A piano,A needle,C) A piano,"A piano has keys (its keyboard keys) that make music, not keys that open locks.",Puzzles,Riddles
"A bus has 23 passengers. At the next stop, 4 get off and 11 get on. How many passengers are there now?",32,33,26,30,D) 30,"Starting with 23, subtract 4 who got off (19) and add 11 who got on, giving 30.",Puzzles,Logic Puzzles
A father and son have a combined age of 65. The father is 35 years older than the son. How old is the son?,16,20,17,15,D) 15,Let the son's age be x; father is x+35. So x + (x+35) = 65 → 2x = 30 → x = 15.,Puzzles,Logic Puzzles
"A person walks 5 km north, then 15 km south. How far is he from the starting point?",10 km,15 km,5 km,20 km,A) 10 km,"Walking in opposite directions, the net distance is |5 - 15| = 10 km from the start.",Puzzles,Direction Puzzles
Consider the following puzzle: match: the study of stars and planets is called what?,They weigh the same,A pride,Astronomy,The last child took the basket too,C) Astronomy,"The scientific study of stars, planets, and space is called astronomy.",Puzzles,Matching Puzzles
"Find the next number in the series: 208, 10, 208, 10, 208, ?",10,14,15,9,A) 10,"The series alternates between 208 and 10. Since the last number is 208, the next number = 10.",Puzzles,Pattern Puzzles
"Find the next number in the series: 27, 44, 61, 78, 95, ?",112,126,116,113,A) 112,"Each term increases by 17, so the next number is 95 + 17 = 112.",Puzzles,Sequence Puzzles
"brain teaser: which weighs more, 1 kg of iron or 1 kg of cotton?",Tokyo,They weigh the same,Seven → Even,A towel,B) They weigh the same,"Both weigh exactly 1 kg; weight is the same regardless of material, though cotton takes up more volume.",Puzzles,Brain Teasers
"Find the next number in the series: 6, 14, 22, 30, 38, ?",51,41,50,46,D) 46,"Each term increases by 8, so the next number is 38 + 8 = 46.",Puzzles,Sequence Puzzles
"Find the missing number in the series: 14, 20, ?, 32, 38.",23,22,29,26,D) 26,"The series increases by 6 each time, so the missing number = 20 + 6 = 26.",Puzzles,Number Puzzles
"A person walks 10 km north, then 10 km south. How far is he from the starting point?",10 km,10 km,0 km,20 km,C) 0 km,"Walking in opposite directions, the net distance is |10 - 10| = 0 km from the start.",Puzzles,Direction Puzzles
"Find the next number in the series: 117, 279, 117, 279, 117, ?",278,279,282,276,B) 279,"The series alternates between 117 and 279. Since the last number is 117, the next number = 279.",Puzzles,Pattern Puzzles
"Find the next number in the series: 150, 241, 150, 241, 150, ?",241,243,238,237,A) 241,"The series alternates between 150 and 241. Since the last number is 150, the next number = 241.",Puzzles,Pattern Puzzles
Is 1058 a prime number?,No,Yes,Only if even,Cannot be determined,A) No,"1058 has at least one other divisor, so it is not prime.",Puzzles,Number Puzzles
"A bus has 27 passengers. At the next stop, 3 get off and 3 get on. How many passengers are there now?",31,23,28,27,D) 27,"Starting with 27, subtract 3 who got off (24) and add 3 who got on, giving 27.",Puzzles,Logic Puzzles
A father and son have a combined age of 34. The father is 22 years older than the son. How old is the son?,6,8,2,11,A) 6,Let the son's age be x; father is x+22. So x + (x+22) = 34 → 2x = 12 → x = 6.,Puzzles,Logic Puzzles
"Find the next number in the series: 37, 54, 71, 88, 105, ?",122,138,130,131,A) 122,"Each term increases by 17, so the next number is 105 + 17 = 122.",Puzzles,Sequence Puzzles
Question: what kind of band never plays music?,Dolphin,A glove,Carrot,A rubber band,D) A rubber band,"A rubber band is a type of 'band' that stretches, but it never plays music.",Puzzles,Word Puzzles
Consider the following puzzle: what has one eye but cannot see?,A pride,Astronomy,A needle,River,C) A needle,A needle has an 'eye' (the hole for thread) but cannot see.,Puzzles,Riddles
"A person walks 3 km north, then 18 km south. How far is he from the starting point?",15 km,21 km,3 km,18 km,A) 15 km,"Walking in opposite directions, the net distance is |3 - 18| = 15 km from the start.",Puzzles,Direction Puzzles
"A bus has 25 passengers. At the next stop, 20 get off and 3 get on. How many passengers are there now?",11,8,5,4,B) 8,"Starting with 25, subtract 20 who got off (5) and add 3 who got on, giving 8.",Puzzles,Logic Puzzles
"A person walks 8 km north, then 7 km south. How far is he from the starting point?",15 km,1 km,7 km,8 km,B) 1 km,"Walking in opposite directions, the net distance is |8 - 7| = 1 km from the start.",Puzzles,Direction Puzzles
"Consider the following puzzle: brain teaser: which weighs more, 1 kg of iron or 1 kg of cotton?",They weigh the same,A pack,A pride,Oak,A) They weigh the same,"Both weigh exactly 1 kg; weight is the same regardless of material, though cotton takes up more volume.",Puzzles,Brain Teasers
"A person walks 6 km east, then 2 km further east. How far is he from the starting point?",6 km,4 km,2 km,8 km,D) 8 km,Walking in the same direction adds the distances: 6 + 2 = 8 km.,Puzzles,Direction Puzzles
"A person walks 6 km east, then 12 km further east. How far is he from the starting point?",18 km,6 km,12 km,6 km,A) 18 km,Walking in the same direction adds the distances: 6 + 12 = 18 km.,Puzzles,Direction Puzzles
"A person walks 15 km north, then 6 km south. How far is he from the starting point?",9 km,6 km,21 km,15 km,A) 9 km,"Walking in opposite directions, the net distance is |15 - 6| = 9 km from the start.",Puzzles,Direction Puzzles
"Find the next number in the series: 212, 182, 212, 182, 212, ?",179,184,183,182,D) 182,"The series alternates between 212 and 182. Since the last number is 212, the next number = 182.",Puzzles,Pattern Puzzles
"Question: what runs all around a backyard, yet never moves?",They weigh the same,A fence,A stamp,A comb,B) A fence,A fence runs around the perimeter of a backyard but stays fixed in place.,Puzzles,Riddles
"A bus has 27 passengers. At the next stop, 15 get off and 6 get on. How many passengers are there now?",18,21,20,17,A) 18,"Starting with 27, subtract 15 who got off (12) and add 6 who got on, giving 18.",Puzzles,Logic Puzzles
A father and son have a combined age of 51. The father is 35 years older than the son. How old is the son?,9,6,4,8,D) 8,Let the son's age be x; father is x+35. So x + (x+35) = 51 → 2x = 16 → x = 8.,Puzzles,Logic Puzzles
"Find the next number (differences increase by 1 each time): 2, 7, 9, 10, 15, ?",15,21,20,30,B) 21,"The differences are 5, 2, 1, 5, increasing by 1 each time. Next difference = 6, so next term = 15 + 6 = 21.",Puzzles,Pattern Puzzles
Is 1133 a prime number?,Yes,Only if even,Cannot be determined,No,D) No,"1133 has at least one other divisor, so it is not prime.",Puzzles,Number Puzzles
"A person walks 16 km east, then 9 km further east. How far is he from the starting point?",25 km,16 km,9 km,7 km,A) 25 km,Walking in the same direction adds the distances: 16 + 9 = 25 km.,Puzzles,Direction Puzzles
"Find the next number in the series: 21, 31, 41, 51, 61, ?",66,76,68,71,D) 71,"Each term increases by 10, so the next number is 61 + 10 = 71.",Puzzles,Sequence Puzzles
"A person walks 14 km north, then 2 km south. How far is he from the starting point?",14 km,12 km,16 km,2 km,B) 12 km,"Walking in opposite directions, the net distance is |14 - 2| = 12 km from the start.",Puzzles,Direction Puzzles
