Question,Option A,Option B,Option C,Option D,Correct Answer,Solution/Explanation,Category,Subcategory
Quiz question: Which organ pumps blood throughout the human body?,Vitamin A,The femur (thigh bone),Heart,Carbohydrates,C) Heart,The heart is a muscular organ that pumps blood through the circulatory system.,Health & Human Body,Heart
Which organ pumps blood throughout the human body?,Heart,The nervous system,To help blood clot and stop bleeding,206,A) Heart,The heart is a muscular organ that pumps blood through the circulatory system.,Health & Human Body,Heart
Choose the correct answer: Which system in the body breaks down food for energy?,The respiratory system,The digestive system,O negative,To help fight infections and diseases,B) The digestive system,The digestive system breaks down food into nutrients that the body can absorb and use for energy.,Health & Human Body,Digestive System
Quiz question: Which organ is primarily responsible for detoxifying alcohol in the body?,The eyes,"To provide structure, support, and protection for the body",Four,The liver,D) The liver,"The liver metabolizes and detoxifies substances like alcohol, breaking them down for elimination from the body.",Health & Human Body,Human Organs
Which vitamin is important for good vision and is found in foods like carrots?,The small intestine,Vitamin A,The respiratory system,Four,B) Vitamin A,Vitamin A supports healthy vision and is found in foods like carrots and other orange vegetables.,Health & Human Body,Vitamins & Minerals
"Which part of the human body controls thought, memory, and emotion?",The brain,The nose,60–100 bpm,A neuron,A) The brain,"The brain is the control center of the nervous system, responsible for thought, memory, and emotion.",Health & Human Body,Brain
Choose the correct answer: What is the role of the digestive system's stomach?,O negative,To break down food using acid and enzymes,The respiratory system,Vitamin A,B) To break down food using acid and enzymes,The stomach breaks down food using digestive acids and enzymes before it moves into the small intestine.,Health & Human Body,Digestive System
Choose the correct answer: What is the function of white blood cells?,Kidneys,A diet that provides all essential nutrients in appropriate proportions,To help fight infections and diseases,The cerebellum,C) To help fight infections and diseases,"White blood cells are part of the immune system, helping the body fight off infections and diseases.",Health & Human Body,Immune System
How many bones are there in an adult human body?,The cerebrum (particularly the cerebral cortex),206,A neuron,Kidneys,B) 206,An adult human skeleton typically has 206 bones.,Health & Human Body,Skeleton
Which option correctly answers this: What is the medical term for the human backbone?,The tongue,To enable movement of the body and its parts,The spine (vertebral column),The digestive system,C) The spine (vertebral column),"The spine, or vertebral column, is the series of bones that supports the body and protects the spinal cord.",Health & Human Body,Skeleton
Choose the correct answer: Which organ is responsible for filtering waste from the blood?,Diabetes,To break down food using acid and enzymes,Defending the body against pathogens and disease,Kidneys,D) Kidneys,"The kidneys filter waste products and excess fluid from the blood, forming urine.",Health & Human Body,Human Organs
Which option correctly answers this: What is the role of the digestive system's stomach?,The cerebellum,The tongue,To break down food using acid and enzymes,The pancreas,C) To break down food using acid and enzymes,The stomach breaks down food using digestive acids and enzymes before it moves into the small intestine.,Health & Human Body,Digestive System
Quiz question: Which mineral is essential for strong bones and teeth?,To carry oxygen throughout the body,The liver,Calcium,Diabetes,C) Calcium,Calcium is a mineral essential for building and maintaining strong bones and teeth.,Health & Human Body,Vitamins & Minerals
"Quiz question: Which part of the human body controls thought, memory, and emotion?",Carbohydrates,The brain,The eyes,O negative,B) The brain,"The brain is the control center of the nervous system, responsible for thought, memory, and emotion.",Health & Human Body,Brain
Choose the correct answer: What is the medical term for the human backbone?,The spine (vertebral column),Vitamin A,The respiratory system,O negative,A) The spine (vertebral column),"The spine, or vertebral column, is the series of bones that supports the body and protects the spinal cord.",Health & Human Body,Skeleton
Choose the correct answer: Which organ pumps blood throughout the human body?,The skin,Calcium,The eyes,Heart,D) Heart,The heart is a muscular organ that pumps blood through the circulatory system.,Health & Human Body,Heart
Which organ produces insulin to regulate blood sugar?,The pancreas,The femur (thigh bone),The spine (vertebral column),The digestive system,A) The pancreas,"The pancreas produces insulin, a hormone that regulates blood sugar levels.",Health & Human Body,Human Organs
Quiz question: What is the basic unit of the nervous system called?,The liver,A neuron,Four,To break down food using acid and enzymes,B) A neuron,"A neuron is the basic functional unit of the nervous system, transmitting electrical and chemical signals.",Health & Human Body,Nervous System
