Question,Option A,Option B,Option C,Option D,Correct Answer,Solution/Explanation,Category,Subcategory
Quiz question: What is the function of red blood cells?,Refraction and dispersion of sunlight through water droplets,Anything that has mass and occupies space,To carry oxygen throughout the body,The process of a gas turning into a liquid,C) To carry oxygen throughout the body,"Red blood cells contain hemoglobin, which binds to oxygen and transports it throughout the body.",Science,Biology
Choose the correct answer: What is the chemical formula of water?,0°C,H₂O,Vitamin D,Newton,B) H₂O,"Water is made of two hydrogen atoms and one oxygen atom, giving the formula H₂O.",Science,Chemistry
Which option correctly answers this: What is evaporation?,Mitochondria,White blood cells,The genetic material that carries hereditary information,The process of a liquid turning into vapor,D) The process of a liquid turning into vapor,"Evaporation is the process by which a liquid changes into a gas or vapor, typically due to heat.",Science,Earth Science
Which option correctly answers this: What is the powerhouse of the cell?,The process of a gas turning into a liquid,Dmitri Mendeleev,Mitochondria,The movement of water molecules through a semi-permeable membrane,C) Mitochondria,"Mitochondria generate most of the cell's supply of ATP, the energy currency of the cell.",Science,Biology
Quiz question: What is the unit of electrical resistance?,A community of living organisms interacting with their physical environment,Biology,Ohm,Dmitri Mendeleev,C) Ohm,"The unit of electrical resistance is the Ohm, symbolized by the Greek letter Omega.",Science,Physics
Which option correctly answers this: What is the main gas that makes up Earth's atmosphere by volume?,0°C,To carry oxygen throughout the body,Nitrogen,Physics,C) Nitrogen,"Nitrogen makes up about 78% of Earth's atmosphere by volume, more than any other gas.",Science,Earth Science
What is inertia?,The process by which plants convert sunlight into chemical energy,The tendency of an object to resist a change in its state of motion,About 37°C,Vitamin D,B) The tendency of an object to resist a change in its state of motion,"Inertia is the natural tendency of an object to resist changes to its state of motion, as described by Newton's First Law.",Science,Force & Motion
What is the study of substances and their reactions called?,Chemistry,"Solid, liquid, and gas",Albert Einstein,Refraction and dispersion of sunlight through water droplets,A) Chemistry,"Chemistry is the branch of science that studies substances, their properties, and the reactions between them.",Science,Chemistry
Quiz question: Who discovered penicillin?,The genetic material that carries hereditary information,White blood cells,Alexander Fleming,7,C) Alexander Fleming,"Alexander Fleming discovered penicillin in 1928, leading to the development of antibiotics.",Science,Scientific Discoveries
Which option correctly answers this: What is Newton's First Law of Motion also known as?,The tendency of an object to resist a change in its state of motion,0°C,Charles Darwin,The Law of Inertia,D) The Law of Inertia,"Newton's First Law, the Law of Inertia, states that an object remains at rest or in uniform motion unless acted upon by a force.",Science,Force & Motion
Which option correctly answers this: What is the function of red blood cells?,Light travels faster than sound,Chemistry,Anything that has mass and occupies space,To carry oxygen throughout the body,D) To carry oxygen throughout the body,"Red blood cells contain hemoglobin, which binds to oxygen and transports it throughout the body.",Science,Biology
Choose the correct answer: Why does ice float on water?,Transpiration,Ice is less dense than liquid water,The process of a liquid turning into vapor,Gravity,B) Ice is less dense than liquid water,"Ice is less dense than liquid water because its molecules form a hexagonal lattice that takes up more space, so it floats.",Science,Matter
What is an atom?,The smallest unit of matter that retains the properties of an element,Solar energy,Oxygen,Albert Einstein,A) The smallest unit of matter that retains the properties of an element,"An atom is the basic building block of matter, the smallest unit that retains the chemical properties of an element.",Science,Matter
Which option correctly answers this: What is an atom?,100°C,Transpiration,The smallest unit of matter that retains the properties of an element,Oxygen,C) The smallest unit of matter that retains the properties of an element,"An atom is the basic building block of matter, the smallest unit that retains the chemical properties of an element.",Science,Matter
Which option correctly answers this: What force keeps planets in orbit around the sun?,Refraction and dispersion of sunlight through water droplets,Ohm,Skin,Gravity,D) Gravity,Gravity is the force of attraction that keeps planets in orbit around the sun.,Science,Force & Motion
What are the three states of matter commonly studied in basic science?,"Solid, liquid, and gas",The tendency of an object to resist a change in its state of motion,Alexander Fleming,Oxygen,"A) Solid, liquid, and gas","The three common states of matter are solid, liquid, and gas, each with distinct molecular arrangements.",Science,Matter
Which option correctly answers this: What is the SI unit of force?,A force that resists relative motion between two surfaces,Ice is less dense than liquid water,Skin,Newton,D) Newton,"The SI unit of force is the Newton, named after Sir Isaac Newton.",Science,Physics
Which option correctly answers this: What force keeps planets in orbit around the sun?,A substance that releases hydrogen ions in water and has a pH below 7,About 37°C,Gravity,Dmitri Mendeleev,C) Gravity,Gravity is the force of attraction that keeps planets in orbit around the sun.,Science,Force & Motion
Which option correctly answers this: Which metal is liquid at room temperature?,Transpiration,A force that resists relative motion between two surfaces,Mercury,About 37°C,C) Mercury,Mercury is the only metal that exists in liquid form at standard room temperature.,Science,Chemistry
Quiz question: What everyday phenomenon is explained by the fact that hot air is less dense than cold air?,Dmitri Mendeleev,Hot air rising,White blood cells,Solar energy,B) Hot air rising,"Hot air rises because it is less dense than cooler surrounding air, a principle used in hot air balloons.",Science,Everyday Science
